,ID,captions,map
55679,j1Z890_Q3so_131_138,a girl is mixing stuff in a pot,515
55680,j1Z890_Q3so_131_138,a woman is stirring ingredients in a bowl,515
55681,j1Z890_Q3so_131_138,a woman is mixing yoghurt,515
55682,j1Z890_Q3so_131_138,the lady mixed up a batter in a bowl,515
55683,j1Z890_Q3so_131_138,the woman is mixing yogurt,515
55684,j1Z890_Q3so_131_138,a woman stirs something,515
55685,j1Z890_Q3so_131_138,the lady stirred the stuff in the bowl,515
55686,j1Z890_Q3so_131_138,the women is preparing something,515
55687,j1Z890_Q3so_131_138,a woman is mixing ingredients in a bowl,515
55688,j1Z890_Q3so_131_138,the lady make the food and given recipe in the kitchen,515
55689,j1Z890_Q3so_131_138,a woman is mixing food,515
55690,j1Z890_Q3so_131_138,a girl is mixing something,515
55691,j1Z890_Q3so_131_138,a woman is mixing a bowl,515
55692,j1Z890_Q3so_131_138,a woman is stirring ingredients in a bowl,515
55693,j1Z890_Q3so_131_138,a woman coking sauce,515
55694,j1Z890_Q3so_131_138,a lady mixing a dish in a vessel,515
55695,j1Z890_Q3so_131_138,a woman is talking about yogurt recipe,515
55696,j1Z890_Q3so_131_138,a woman is mixing ingredients,515
55697,j1Z890_Q3so_131_138,a women is making the food,515
55698,j1Z890_Q3so_131_138,a woman cooking her kichen,515
55699,j1Z890_Q3so_131_138,the woman is stirring yogurt,515
55700,j1Z890_Q3so_131_138,a women is making dish,515
55701,j1Z890_Q3so_131_138,a woman stirs a mixture in a bowl,515
55766,j4dMnAPZu70_11_18,a baby panda goes down a slide,90
55767,j4dMnAPZu70_11_18,a baby panda is going down a slide,90
55768,j4dMnAPZu70_11_18,a baby panda slides down a slide,90
55769,j4dMnAPZu70_11_18,a baby panda slides down into the snow,90
55770,j4dMnAPZu70_11_18,a panda bear is sliding down a slide,90
55771,j4dMnAPZu70_11_18,a panda bear slides down a wooden slide,90
55772,j4dMnAPZu70_11_18,a panda cub is sliding into the snow,90
55773,j4dMnAPZu70_11_18,a panda is sliding down a slide,90
55774,j4dMnAPZu70_11_18,a panda slides down a slide into the snow,90
55775,j4dMnAPZu70_11_18,a panda slides down a slide,90
55776,j4dMnAPZu70_11_18,panda bears are playing on a slide,90
55777,j4dMnAPZu70_11_18,panda bears play in the snow,90
55778,j4dMnAPZu70_11_18,panda is sliding on the slide,90
55779,j4dMnAPZu70_11_18,pandas are playing,90
55780,j4dMnAPZu70_11_18,the pana bears slid down the slide,90
55781,j4dMnAPZu70_11_18,the panda bears slid down the slide into the snow,90
55782,j4dMnAPZu70_11_18,the panda went down the slide,90
55783,j4dMnAPZu70_11_18,the panda babies is sleeping,90
55784,j4dMnAPZu70_11_18,the panda babies playing,90
55785,j4dMnAPZu70_11_18,a black and white baby panda,90
55786,j4dMnAPZu70_11_18,this is panda babies,90
55787,j4dMnAPZu70_11_18,a panda baby rides a slide,90
55788,j4dMnAPZu70_11_18,the panda ia sleeping,90
55789,j4dMnAPZu70_11_18,panda bears are sliding down a slide,90
55790,j4dMnAPZu70_11_18,a panda baaby ischilling,90
55791,j4dMnAPZu70_11_18,some baby pandas are going down a slide,90
55792,j4dMnAPZu70_11_18,panda babies sliding and having fun,90
55793,j4dMnAPZu70_11_18,a panda bear sliding down a slide,90
55794,j4dMnAPZu70_11_18,polar bear is playing,90
55795,j4dMnAPZu70_11_18,playing panda babies in the ice,90
55796,j4dMnAPZu70_11_18,a playing panda,90
55797,j4dMnAPZu70_11_18,the panda went down the slide,90
55798,j4dMnAPZu70_11_18,panda babies are playing,90
55799,j4dMnAPZu70_12_17,a panda slides down a slide on his stomach and lands in the snow,570
55800,j4dMnAPZu70_12_17,a panda rides a slide,570
55801,j4dMnAPZu70_12_17,a baby panda rides down a slide,570
55802,j4dMnAPZu70_12_17,a panda is sliding in the ice,570
55803,j4dMnAPZu70_12_17,a panda is playing,570
55804,j4dMnAPZu70_12_17,a baby panda slides down a wooden slide,570
55805,j4dMnAPZu70_12_17,a baby panda is going down a slide,570
55806,j4dMnAPZu70_12_17,a panda is sliding down a slide,570
55807,j4dMnAPZu70_12_17,panda bears are sliding,570
55808,j4dMnAPZu70_12_17,a panda bear slides down a slide,570
55809,j4dMnAPZu70_12_17,a baby panda glides down a wooden slide and falls in the snow,570
55810,j4dMnAPZu70_12_17,the panda bear slid down the slide into the snow,570
55811,j4dMnAPZu70_12_17,the panda went down the slide,570
55812,j4dMnAPZu70_12_17,a panda slides into the snow,570
55813,j4dMnAPZu70_12_17,the panda bear went head first down the slide into the snow,570
55814,j4dMnAPZu70_12_17,the cat is jumping,570
55815,j4dMnAPZu70_12_17,panda bears a riding a slide,570
55816,j4dMnAPZu70_12_17,a panda bears playing in the snow,570
55817,j4dMnAPZu70_12_17,panda ia playing,570
55818,j4dMnAPZu70_12_17,a small bear playing,570
55819,j4dMnAPZu70_12_17,panda babies playing sliding board in snow,570
55820,j4dMnAPZu70_12_17,the panda slid down the slide into the snow,570
55821,j4dMnAPZu70_12_17,panda is playing,570
55822,j4dMnAPZu70_12_17,the panda went down the slide,570
55823,j4dMnAPZu70_12_17,a baby panda is sliding down a slide,570
55824,j4dMnAPZu70_12_17,a chinese panda playing on the ice,570
55825,j4dMnAPZu70_12_17,a panda is sliding,570
55826,j4dMnAPZu70_12_17,a panda slides down slide into a snow bank,570
55827,j4dMnAPZu70_12_17,the animal is playing the something,570
55828,j4dMnAPZu70_12_17,playing panda,570
55883,jCplbayVbtw_28_38,a large tortoise is walking,365
55884,jCplbayVbtw_28_38,a turtle is walking,365
55885,jCplbayVbtw_28_38,a turtle is walking,365
55886,jCplbayVbtw_28_38,a tortoise is walking in a jungle area,365
55887,jCplbayVbtw_28_38,tortoise is walking slaw on the ground,365
55888,jCplbayVbtw_28_38,a turtle is walking,365
55889,jCplbayVbtw_28_38,a large turtle is walking outdoors,365
55890,jCplbayVbtw_28_38,a turtle is walking,365
55891,jCplbayVbtw_28_38,a tortoise is walking,365
55892,jCplbayVbtw_28_38,a turtle is walking,365
55893,jCplbayVbtw_28_38,a turtle is walking,365
55894,jCplbayVbtw_28_38,a tortoise is walking through the jungle,365
55895,jCplbayVbtw_28_38,the tortoise came close to the camera to say hello,365
55896,jCplbayVbtw_28_38,the tortoise is walking,365
55897,jCplbayVbtw_28_38,a tortoise is walking,365
55898,jCplbayVbtw_28_38,a tortoise walks slowly,365
55899,jCplbayVbtw_28_38,the turtle moved along the ground,365
55900,jCplbayVbtw_28_38,a huge turtle walks toward the camera,365
55901,jCplbayVbtw_28_38,a tortoise walking and raising his head in a forest,365
55902,jCplbayVbtw_28_38,a turtle is walking around,365
55903,jCplbayVbtw_28_38,featuring a tortoise,365
55904,jCplbayVbtw_28_38,a tortoise is walking,365
55905,jCplbayVbtw_28_38,a tortoise is walking,365
55906,jCplbayVbtw_28_38,a tortoise walking,365
55907,jCplbayVbtw_28_38,a turtle is slowly walking outdoors,365
55908,jCplbayVbtw_28_38,a turtle is slowly walking towards the camera,365
55909,jCplbayVbtw_28_38,a turtle is walking,365
55910,jCplbayVbtw_28_38,a turtle walks in a tropical setting,365
55911,jCplbayVbtw_28_38,a turtle walks up to the camera,365
55912,jCplbayVbtw_28_38,the tortoise came close to inspect the camera,365
55913,jCplbayVbtw_28_38,the tortoise is moving,365
55914,jCplbayVbtw_28_38,the tortoise is walking,365
55915,jCplbayVbtw_28_38,the walking the tortoise,365
55916,jD4o_Lmy6bU_117_137,someone is rolling dough into balls with their hands,127
55917,jD4o_Lmy6bU_117_137,a person is rolling dough,127
55918,jD4o_Lmy6bU_117_137,a man is rolling three pieces of dough into round balls,127
55919,jD4o_Lmy6bU_117_137,a chef is rolling dough,127
55920,jD4o_Lmy6bU_117_137,a woman is rolling dough in her hands,127
55921,jD4o_Lmy6bU_117_137,a woman is making some food,127
55922,jD4o_Lmy6bU_117_137,a woman is rolling balls of dough in her hands,127
55923,jD4o_Lmy6bU_117_137,a woman is rolling bread dough into balls,127
55924,jD4o_Lmy6bU_117_137,a woman is balling dough,127
55925,jD4o_Lmy6bU_117_137,someone is kneeding dough,127
55926,jD4o_Lmy6bU_117_137,a woman is rolling dough in her hands,127
55927,jD4o_Lmy6bU_117_137,a woman rolls small portions of kneaded dough between her palms and makes four smooth balls,127
55928,jD4o_Lmy6bU_117_137,the lady rolled the dough in her hands,127
55929,jD4o_Lmy6bU_117_137,the woman is making balls of dough,127
55930,jD4o_Lmy6bU_117_137,a person rolls some pieces of bread,127
55931,jD4o_Lmy6bU_117_137,the lady rolled dough in her hands,127
55932,jD4o_Lmy6bU_117_137,a man making indian roti,127
55933,jD4o_Lmy6bU_117_137,a women is making the indian flat bread,127
55934,jD4o_Lmy6bU_117_137,someone is rolling dough into a ball,127
55935,jD4o_Lmy6bU_117_137,a chef is rolling dough,127
55936,jD4o_Lmy6bU_117_137,a lady is making the dough in to ball shape,127
55937,jD4o_Lmy6bU_117_137,a man cooking chapathi,127
55938,jD4o_Lmy6bU_117_137,a man cooking his kichen,127
55939,jD4o_Lmy6bU_117_137,a man is rolling the bread,127
55940,jD4o_Lmy6bU_117_137,a person making chapati,127
55941,jD4o_Lmy6bU_117_137,a woman is forming balls of dough,127
55942,jD4o_Lmy6bU_117_137,a woman is rolling balls of dough,127
55943,jD4o_Lmy6bU_117_137,a woman is rolling dough into balls,127
55944,jD4o_Lmy6bU_117_137,the lady rolled the dough in her hands,127
55945,jD4o_Lmy6bU_117_137,the woman is rolling dough into balls,127
55946,jD4o_Lmy6bU_117_137,flour balls are been made,127
55947,jD4o_Lmy6bU_117_137,the person is making rpti,127
55948,jDFn-1lXJ98_71_80,a dog runs and hides behind a tree,249
55949,jDFn-1lXJ98_71_80,a dog hides behind a tree,249
55950,jDFn-1lXJ98_71_80,a dog runs and hides behind a tree,249
55951,jDFn-1lXJ98_71_80,a dog barks at something and then runs and hides behind a tree,249
55952,jDFn-1lXJ98_71_80,a dog is running on the ground,249
55953,jDFn-1lXJ98_71_80,a dog plays by a tree,249
55954,jDFn-1lXJ98_71_80,a dog is hiding behind a tree,249
55955,jDFn-1lXJ98_71_80,a dog is barking,249
55956,jDFn-1lXJ98_71_80,a dog is hiding behind a tree,249
55957,jDFn-1lXJ98_71_80,a dog is running behind a tree,249
55958,jDFn-1lXJ98_71_80,a dog runs and hides behind a tree,249
55959,jDFn-1lXJ98_71_80,a dog runs and hides behind a tree,249
55960,jDFn-1lXJ98_71_80,a dog is hiding behind a tree,249
55961,jDFn-1lXJ98_71_80,a dog is barking and runs around a tree,249
55962,jDFn-1lXJ98_71_80,the dog ran behind a tree to hide,249
55963,jDFn-1lXJ98_71_80,the dog ran away and hid behind a tree,249
55964,jDFn-1lXJ98_71_80,a dog runs away and peers out from behind a tree,249
55965,jDFn-1lXJ98_71_80,the dog ran to the tree and hid,249
55966,jDFn-1lXJ98_71_80,the dog is frightened,249
55967,jDFn-1lXJ98_71_80,a dog playing a game of hide and seek,249
55968,jDFn-1lXJ98_71_80,kids talking with a car,249
55969,jDFn-1lXJ98_71_80,a dog hides behind a tree,249
55970,jDFn-1lXJ98_71_80,a dog is running,249
55971,jDFn-1lXJ98_71_80,a dog is running around,249
55972,jDFn-1lXJ98_71_80,a dog is barking,249
55973,jDFn-1lXJ98_71_80,a dog runs and hides behind a tree,249
55974,jDFn-1lXJ98_71_80,a dog is running,249
55975,jDFn-1lXJ98_71_80,a dog barks and runs behind a tree,249
55976,jDFn-1lXJ98_71_80,a dog is hiding behind the tree,249
55977,jDFn-1lXJ98_71_80,a dog running here and there and hiding behind a tree from someone,249
55978,jDFn-1lXJ98_71_80,a dog play in the ground,249
55979,jDFn-1lXJ98_71_80,a furry dog runs to hide behind the trunk of a tree,249
55980,jDFn-1lXJ98_71_80,a dog barks and runs to hide behind a tree,249
55981,jDFn-1lXJ98_71_80,a dog is hiding behind a tree,249
55982,jDFn-1lXJ98_71_80,a dog is barking and running,249
55983,jDFn-1lXJ98_71_80,dog is running,249
55984,jDFn-1lXJ98_71_80,a dog barks and run away and hide at the back of a tree and peeping,249
55985,jI58q6rcNLc_8_18,a man is playing a guitar,406
55986,jI58q6rcNLc_8_18,a man is playing a guitar,406
55987,jI58q6rcNLc_8_18,a man is playing a guitar,406
55988,jI58q6rcNLc_8_18,a man is playing a guitar,406
55989,jI58q6rcNLc_8_18,a man is playing guitar and singing,406
55990,jI58q6rcNLc_8_18,a man is playing guitar,406
55991,jI58q6rcNLc_8_18,a man is playing the guitar and singing,406
55992,jI58q6rcNLc_8_18,a man is playing the guitar while seated on the front porch,406
55993,jI58q6rcNLc_8_18,a man is playing the guitar,406
55994,jI58q6rcNLc_8_18,a man is singing and playing a guitar,406
55995,jI58q6rcNLc_8_18,a man is singing and playing guitar,406
55996,jI58q6rcNLc_8_18,a man is singing while playing the guitar,406
55997,jI58q6rcNLc_8_18,a man plays a guitar,406
55998,jI58q6rcNLc_8_18,a man plays the guitar on his porch,406
55999,jI58q6rcNLc_8_18,a man plays the guitar,406
56000,jI58q6rcNLc_8_18,a man sings and plays a guitar,406
56001,jI58q6rcNLc_8_18,the man is singing and playing the guitar,406
56002,jI58q6rcNLc_8_18,the man is singing and playing the guitar,406
56003,jI58q6rcNLc_8_18,the man played his guitar outside,406
56004,jI58q6rcNLc_8_18,the man sang and played his guitar on the patio,406
56005,jI58q6rcNLc_8_18,an old man playing a guitar to amuse his family,406
56006,jI58q6rcNLc_8_18,a person is playing music,406
56007,jI58q6rcNLc_8_18,the man is playing the music,406
56008,jI58q6rcNLc_8_18,a man is playing guitar,406
56009,jI58q6rcNLc_8_18,a man is playing a guitar and singing,406
56010,jI58q6rcNLc_8_18,a man is playing a guitar,406
56011,jI58q6rcNLc_8_18,the man is singing with the guitar,406
56012,jI58q6rcNLc_8_18,a man i splaying a guitar,406
56013,jI58q6rcNLc_8_18,about melodious music,406
56014,jI58q6rcNLc_8_18,a old man is playing a guitar,406
56015,jI58q6rcNLc_8_18,a man is playing a guitar,406
56016,jI58q6rcNLc_8_18,a man playing guitar,406
56017,jI58q6rcNLc_8_18,a man singing a church camp song and ringing with his guitar,406
56018,jI58q6rcNLc_8_18,a man is playing a guitar,406
56019,jI58q6rcNLc_8_18,a man playing some sort on notes on a guitar by sitting outside his house,406
56020,jI58q6rcNLc_8_18,a man is singing bible song and playing guitar,406
56021,jI58q6rcNLc_8_18,a man playing guitar,406
56022,jI58q6rcNLc_8_18,a man is playing the guitar,406
56023,jI58q6rcNLc_8_18,a man sings along with playing his guitar,406
56024,jI58q6rcNLc_8_18,a man is playing an acoustic guitar while singing,406
56025,jI58q6rcNLc_8_18,the man is singing and playing the guitar,406
56026,jI58q6rcNLc_8_18,church camp song,406
56027,jI58q6rcNLc_8_18,a man is playing the instrument,406
56028,jI58q6rcNLc_8_18,a man is singing and playing a guitar,406
56029,jI58q6rcNLc_8_18,a man is singing and playing acoustic guitar outside,406
56216,jW77z3-SrO4_56_63,a woman adds orange paste to flour,262
56217,jW77z3-SrO4_56_63,a women cocking wheat,262
56218,jW77z3-SrO4_56_63,a woman making some recipe,262
56219,jW77z3-SrO4_56_63,a woman is mixing a yolk into a dough mixture,262
56220,jW77z3-SrO4_56_63,flour is getting prepared for making pastry,262
56221,jW77z3-SrO4_56_63,a women is mixing egg in the flour,262
56222,jW77z3-SrO4_56_63,a woman is mixing egg in flour,262
56223,jW77z3-SrO4_56_63,mixing up the flour,262
56224,jW77z3-SrO4_56_63,in video flour is been mixed with eeg york,262
56225,jW77z3-SrO4_56_63,an egg gets mixed into flour and butter,262
56226,jW77z3-SrO4_56_63,a cook prepares the dough for a delicious looking cake,262
56227,jW77z3-SrO4_56_63,a woman is cutting an egg yolk into a pile of flour,262
56228,jW77z3-SrO4_56_63,a woman is mixing gel and flour,262
56229,jW77z3-SrO4_56_63,a woman is mixing ingredients,262
56230,jW77z3-SrO4_56_63,mixing egg yolk equally into the flour,262
56231,jW77z3-SrO4_56_63,an egg is being mixed with flour and butter,262
56232,jW77z3-SrO4_56_63,a lady preparing some dish,262
56233,jW77z3-SrO4_56_63,the person is mixing eggs with flour,262
56234,jW77z3-SrO4_56_63,cook ready in wheat,262
56235,jW77z3-SrO4_56_63,a woman mixes an egg and flour,262
56236,jW77z3-SrO4_56_63,a woman mixes an egg into a pile of flour,262
56237,jW77z3-SrO4_56_63,an egg is added to the flour and klended,262
56238,jW77z3-SrO4_56_63,a woman is mixing an egg into her dry ingredients,262
56239,jW77z3-SrO4_56_63,a lady is mixing the egg in the flour,262
56240,jW77z3-SrO4_56_63,a woman is mixing cream with some food powder,262
56241,jW77z3-SrO4_56_63,the lady is mixing the flour with the help of a spoon holding backwards,262
56242,jW77z3-SrO4_56_63,eggs,262
56243,jW77z3-SrO4_56_63,a person mixing egg in to floor,262
56244,jW77z3-SrO4_56_63,a lady is mixing maida with egg,262
56245,jW77z3-SrO4_56_63,a woman is mixing an egg with some flour,262
56246,jW77z3-SrO4_56_63,a woman is mixing some egg with flour,262
56247,jW77z3-SrO4_56_63,a person is mixing eggs into the flour,262
56248,jW77z3-SrO4_56_63,somebody is mixing the yolk of an egg with flour,262
56249,jW77z3-SrO4_56_63,a woman is making dough,262
56250,jW77z3-SrO4_56_63,a lady is preparing dough,262
56251,jW77z3-SrO4_56_63,flour,262
56252,jW77z3-SrO4_56_63,a lady is cutting an egg into a flour and butter mixture,262
56384,jdAbpLooDgM_10_15,a man does the moonwalk with a kart,705
56385,jdAbpLooDgM_10_15,a man is doing a moon walk while pulling his trolley in a departmental store,705
56386,jdAbpLooDgM_10_15,a man is doing the moonwalk while pulling a grocery cart,705
56387,jdAbpLooDgM_10_15,a man is moonwalking across a store,705
56388,jdAbpLooDgM_10_15,a man is moonwalking with a shopping cart,705
56389,jdAbpLooDgM_10_15,a man is sliding across the floor with a shopping cart,705
56390,jdAbpLooDgM_10_15,a man moon walks with his shopping cart in a department store,705
56391,jdAbpLooDgM_10_15,a man moonwalks with a grocery cart in a supermarket,705
56392,jdAbpLooDgM_10_15,a man walked backwards in a store with a cart,705
56393,jdAbpLooDgM_10_15,a man with a grocery cart moonwalking backwards,705
56394,jdAbpLooDgM_10_15,people are moving around in a supermarket with their trolleys,705
56395,jdAbpLooDgM_10_15,shopper does the moonwalk,705
56396,jdAbpLooDgM_10_15,some peoples are purchasing in a supermarket,705
56397,jdAbpLooDgM_10_15,the man is walking backwards with a shopping cart,705
56398,jdAbpLooDgM_10_15,the man walked backwards down the aisle with his shopping cart,705
56399,jdAbpLooDgM_10_15,the man is walking backwards with a cart,705
56400,jdAbpLooDgM_10_15,a man is dancing down an aisle,705
56401,jdAbpLooDgM_10_15,a man is moonwalking in a store,705
56402,jdAbpLooDgM_10_15,the man is going backwards with his shopping trolley,705
56403,jdAbpLooDgM_10_15,in a store,705
56404,jdAbpLooDgM_10_15,a man with a puzzled look,705
56405,jdAbpLooDgM_10_15,a man moonwalks through a store,705
56406,jdAbpLooDgM_10_15,one person walking in backside speedly,705
56407,jdAbpLooDgM_10_15,people are watching a man do a backwards moon walk with his shopping trolley,705
